Model,Scaler,Parameters,Mean Recall,Mean Precision,Mean F1 Score
XGBoost,No Scaler,"{'classifier__colsample_bytree': 0.6, 'classifier__gamma': 1.5, 'classifier__learning_rate': 0.01, 'classifier__max_depth': 4, 'classifier__n_estimators': 200, 'classifier__subsample': 0.8}",0.3835220179570814,0.38703210114440967,0.37443854443569824
XGBoost,No Scaler,"{'classifier__colsample_bytree': 0.6, 'classifier__gamma': 1.5, 'classifier__learning_rate': 0.01, 'classifier__max_depth': 4, 'classifier__n_estimators': 200, 'classifier__subsample': 0.9}",0.4016930502790572,0.3970482005951898,0.3864207053035365
XGBoost,No Scaler,"{'classifier__colsample_bytree': 0.6, 'classifier__gamma': 1.5, 'classifier__learning_rate': 0.01, 'classifier__max_depth': 4, 'classifier__n_estimators': 200, 'classifier__subsample': 1.0}",0.41091598846462657,0.3997897647742802,0.39006824021432207
XGBoost,No Scaler,"{'classifier__colsample_bytree': 0.6, 'classifier__gamma': 1.5, 'classifier__learning_rate': 0.01, 'classifier__max_depth': 4, 'classifier__n_estimators': 300, 'classifier__subsample': 0.6}",0.37378326614285795,0.3862964788807023,0.3712252363532692
XGBoost,No Scaler,"{'classifier__colsample_bytree': 0.6, 'classifier__gamma': 1.5, 'classifier__learning_rate': 0.01, 'classifier__max_depth': 4, 'classifier__n_estimators': 300, 'classifier__subsample': 0.8}",0.38172714616220965,0.38421764123298885,0.37102594499777447
XGBoost,No Scaler,"{'classifier__colsample_bytree': 0.6, 'classifier__gamma': 1.5, 'classifier__learning_rate': 0.01, 'classifier__max_depth': 4, 'classifier__n_estimators': 300, 'classifier__subsample': 0.9}",0.39545857196910716,0.3906577303144167,0.37877695238943143
XGBoost,No Scaler,"{'classifier__colsample_bytree': 0.6, 'classifier__gamma': 1.5, 'classifier__learning_rate': 0.01, 'classifier__max_depth': 4, 'classifier__n_estimators': 300, 'classifier__subsample': 1.0}",0.39127053778107296,0.3846215652349707,0.3739786337912521
XGBoost,No Scaler,"{'classifier__colsample_bytree': 0.6, 'classifier__gamma': 1.5, 'classifier__learning_rate': 0.01, 'classifier__max_depth': 5, 'classifier__n_estimators': 100, 'classifier__subsample': 0.6}",0.36686018921978103,0.39711386529891335,0.36973805574023977
XGBoost,No Scaler,"{'classifier__colsample_bytree': 0.6, 'classifier__gamma': 1.5, 'classifier__learning_rate': 0.01, 'classifier__max_depth': 5, 'classifier__n_estimators': 100, 'classifier__subsample': 0.8}",0.38359781218381905,0.3909832184984299,0.3780247169969772
XGBoost,No Scaler,"{'classifier__colsample_bytree': 0.6, 'classifier__gamma': 1.5, 'classifier__learning_rate': 0.01, 'classifier__max_depth': 5, 'classifier__n_estimators': 100, 'classifier__subsample': 0.9}",0.39246228104828795,0.39695685484998466,0.385126182901685
XGBoost,No Scaler,"{'classifier__colsample_bytree': 0.6, 'classifier__gamma': 1.5, 'classifier__learning_rate': 0.01, 'classifier__max_depth': 5, 'classifier__n_estimators': 100, 'classifier__subsample': 1.0}",0.4014288089774471,0.397493663523803,0.38678934648453256
XGBoost,No Scaler,"{'classifier__colsample_bytree': 0.6, 'classifier__gamma': 1.5, 'classifier__learning_rate': 0.01, 'classifier__max_depth': 5, 'classifier__n_estimators': 200, 'classifier__subsample': 0.6}",0.37019352255311433,0.38718329427022935,0.3701251024333775
XGBoost,No Scaler,"{'classifier__colsample_bytree': 0.6, 'classifier__gamma': 1.5, 'classifier__learning_rate': 0.01, 'classifier__max_depth': 5, 'classifier__n_estimators': 200, 'classifier__subsample': 0.8}",0.38326076977130497,0.3870049516409172,0.37430474875719566
XGBoost,No Scaler,"{'classifier__colsample_bytree': 0.6, 'classifier__gamma': 1.5, 'classifier__learning_rate': 0.01, 'classifier__max_depth': 5, 'classifier__n_estimators': 200, 'classifier__subsample': 0.9}",0.39674062325115844,0.39158503768849867,0.3803679611346947
XGBoost,No Scaler,"{'classifier__colsample_bytree': 0.6, 'classifier__gamma': 1.5, 'classifier__learning_rate': 0.01, 'classifier__max_depth': 5, 'classifier__n_estimators': 200, 'classifier__subsample': 1.0}",0.40861797201566674,0.3967546644289977,0.385525484198224
XGBoost,No Scaler,"{'classifier__colsample_bytree': 0.6, 'classifier__gamma': 1.5, 'classifier__learning_rate': 0.01, 'classifier__max_depth': 5, 'classifier__n_estimators': 300, 'classifier__subsample': 0.6}",0.3735268558864477,0.3854039076156549,0.3705171755892225
XGBoost,No Scaler,"{'classifier__colsample_bytree': 0.6, 'classifier__gamma': 1.5, 'classifier__learning_rate': 0.01, 'classifier__max_depth': 5, 'classifier__n_estimators': 300, 'classifier__subsample': 0.8}",0.3863395376617607,0.3856641699225744,0.3730078403091468
XGBoost,No Scaler,"{'classifier__colsample_bytree': 0.6, 'classifier__gamma': 1.5, 'classifier__learning_rate': 0.01, 'classifier__max_depth': 5, 'classifier__n_estimators': 300, 'classifier__subsample': 0.9}",0.3957149822255174,0.3910786428709686,0.3793561936244679
XGBoost,No Scaler,"{'classifier__colsample_bytree': 0.6, 'classifier__gamma': 1.5, 'classifier__learning_rate': 0.01, 'classifier__max_depth': 5, 'classifier__n_estimators': 300, 'classifier__subsample': 1.0}",0.3866551531656884,0.3837628127647724,0.3726649650144203
XGBoost,No Scaler,"{'classifier__colsample_bytree': 0.6, 'classifier__gamma': 1.5, 'classifier__learning_rate': 0.1, 'classifier__max_depth': 3, 'classifier__n_estimators': 100, 'classifier__subsample': 0.6}",0.41545512706220433,0.4587136167210969,0.40112391723652097
XGBoost,No Scaler,"{'classifier__colsample_bytree': 0.6, 'classifier__gamma': 1.5, 'classifier__learning_rate': 0.1, 'classifier__max_depth': 3, 'classifier__n_estimators': 100, 'classifier__subsample': 0.8}",0.4072668092497767,0.39941936796775507,0.3839975110013251
XGBoost,No Scaler,"{'classifier__colsample_bytree': 0.6, 'classifier__gamma': 1.5, 'classifier__learning_rate': 0.1, 'classifier__max_depth': 3, 'classifier__n_estimators': 100, 'classifier__subsample': 0.9}",0.407774791833231,0.4007878312299674,0.3843950090956637
XGBoost,No Scaler,"{'classifier__colsample_bytree': 0.6, 'classifier__gamma': 1.5, 'classifier__learning_rate': 0.1, 'classifier__max_depth': 3, 'classifier__n_estimators': 100, 'classifier__subsample': 1.0}",0.3925178038400269,0.39036167568832847,0.37290227496772144
XGBoost,No Scaler,"{'classifier__colsample_bytree': 0.6, 'classifier__gamma': 1.5, 'classifier__learning_rate': 0.1, 'classifier__max_depth': 3, 'classifier__n_estimators': 200, 'classifier__subsample': 0.6}",0.421023351592326,0.4701079864550353,0.4075683338476523
XGBoost,No Scaler,"{'classifier__colsample_bytree': 0.6, 'classifier__gamma': 1.5, 'classifier__learning_rate': 0.1, 'classifier__max_depth': 3, 'classifier__n_estimators': 200, 'classifier__subsample': 0.8}",0.40676366459568863,0.39726699462833137,0.3829142033557583
XGBoost,No Scaler,"{'classifier__colsample_bytree': 0.6, 'classifier__gamma': 1.5, 'classifier__learning_rate': 0.1, 'classifier__max_depth': 3, 'classifier__n_estimators': 200, 'classifier__subsample': 0.9}",0.4070200748520989,0.3970303627089361,0.38269335625269074
XGBoost,No Scaler,"{'classifier__colsample_bytree': 0.6, 'classifier__gamma': 1.5, 'classifier__learning_rate': 0.1, 'classifier__max_depth': 3, 'classifier__n_estimators': 200, 'classifier__subsample': 1.0}",0.3927772072122707,0.3903852322197975,0.3730333175841597
XGBoost,No Scaler,"{'classifier__colsample_bytree': 0.6, 'classifier__gamma': 1.5, 'classifier__learning_rate': 0.1, 'classifier__max_depth': 3, 'classifier__n_estimators': 300, 'classifier__subsample': 0.6}",0.4223054028743773,0.47029893250962856,0.40820218420359994
XGBoost,No Scaler,"{'classifier__colsample_bytree': 0.6, 'classifier__gamma': 1.5, 'classifier__learning_rate': 0.1, 'classifier__max_depth': 3, 'classifier__n_estimators': 300, 'classifier__subsample': 0.8}",0.4073559689623121,0.45722647271955125,0.38719148878740706
XGBoost,No Scaler,"{'classifier__colsample_bytree': 0.6, 'classifier__gamma': 1.5, 'classifier__learning_rate': 0.1, 'classifier__max_depth': 3, 'classifier__n_estimators': 300, 'classifier__subsample': 0.9}",0.4110371688691929,0.4626230054395629,0.3906584560246793
XGBoost,No Scaler,"{'classifier__colsample_bytree': 0.6, 'classifier__gamma': 1.5, 'classifier__learning_rate': 0.1, 'classifier__max_depth': 3, 'classifier__n_estimators': 300, 'classifier__subsample': 1.0}",0.3927772072122707,0.3903852322197975,0.3730333175841597
XGBoost,No Scaler,"{'classifier__colsample_bytree': 0.6, 'classifier__gamma': 1.5, 'classifier__learning_rate': 0.1, 'classifier__max_depth': 4, 'classifier__n_estimators': 100, 'classifier__subsample': 0.6}",0.41709771389236916,0.4647253462888704,0.4014973107323251
XGBoost,No Scaler,"{'classifier__colsample_bytree': 0.6, 'classifier__gamma': 1.5, 'classifier__learning_rate': 0.1, 'classifier__max_depth': 4, 'classifier__n_estimators': 100, 'classifier__subsample': 0.8}",0.3975506326464406,0.39343075748903994,0.3720668483675784
XGBoost,No Scaler,"{'classifier__colsample_bytree': 0.6, 'classifier__gamma': 1.5, 'classifier__learning_rate': 0.1, 'classifier__max_depth': 4, 'classifier__n_estimators': 100, 'classifier__subsample': 0.9}",0.3964957336670133,0.3889302921096619,0.37531700109871907
XGBoost,No Scaler,"{'classifier__colsample_bytree': 0.6, 'classifier__gamma': 1.5, 'classifier__learning_rate': 0.1, 'classifier__max_depth': 4, 'classifier__n_estimators': 100, 'classifier__subsample': 1.0}",0.38942129866805,0.3951835037168094,0.3759268680481657
XGBoost,No Scaler,"{'classifier__colsample_bytree': 0.6, 'classifier__gamma': 1.5, 'classifier__learning_rate': 0.1, 'classifier__max_depth': 4, 'classifier__n_estimators': 200, 'classifier__subsample': 0.6}",0.41504044560942,0.4638471751250527,0.39944800169408035
XGBoost,No Scaler,"{'classifier__colsample_bytree': 0.6, 'classifier__gamma': 1.5, 'classifier__learning_rate': 0.1, 'classifier__max_depth': 4, 'classifier__n_estimators': 200, 'classifier__subsample': 0.8}",0.40633332105250464,0.4559326692614749,0.3850033693891067
XGBoost,No Scaler,"{'classifier__colsample_bytree': 0.6, 'classifier__gamma': 1.5, 'classifier__learning_rate': 0.1, 'classifier__max_depth': 4, 'classifier__n_estimators': 200, 'classifier__subsample': 0.9}",0.40580897986741904,0.3952697190040456,0.3824737953719834
XGBoost,No Scaler,"{'classifier__colsample_bytree': 0.6, 'classifier__gamma': 1.5, 'classifier__learning_rate': 0.1, 'classifier__max_depth': 4, 'classifier__n_estimators': 200, 'classifier__subsample': 1.0}",0.38942129866805,0.3951835037168094,0.3759268680481657
XGBoost,No Scaler,"{'classifier__colsample_bytree': 0.6, 'classifier__gamma': 1.5, 'classifier__learning_rate': 0.1, 'classifier__max_depth': 4, 'classifier__n_estimators': 300, 'classifier__subsample': 0.6}",0.4147034031969059,0.4565379065821437,0.39351059606222116
XGBoost,No Scaler,"{'classifier__colsample_bytree': 0.6, 'classifier__gamma': 1.5, 'classifier__learning_rate': 0.1, 'classifier__max_depth': 4, 'classifier__n_estimators': 300, 'classifier__subsample': 0.8}",0.41667220827855145,0.4558895341802064,0.40064486683340617
XGBoost,No Scaler,"{'classifier__colsample_bytree': 0.6, 'classifier__gamma': 1.5, 'classifier__learning_rate': 0.1, 'classifier__max_depth': 4, 'classifier__n_estimators': 300, 'classifier__subsample': 0.9}",0.405557407540375,0.39525121030074856,0.382345668369999
XGBoost,No Scaler,"{'classifier__colsample_bytree': 0.6, 'classifier__gamma': 1.5, 'classifier__learning_rate': 0.1, 'classifier__max_depth': 4, 'classifier__n_estimators': 300, 'classifier__subsample': 1.0}",0.38942129866805,0.3951835037168094,0.3759268680481657
XGBoost,No Scaler,"{'classifier__colsample_bytree': 0.6, 'classifier__gamma': 1.5, 'classifier__learning_rate': 0.1, 'classifier__max_depth': 5, 'classifier__n_estimators': 100, 'classifier__subsample': 0.6}",0.413161252031379,0.406717375951537,0.39069250176796044
XGBoost,No Scaler,"{'classifier__colsample_bytree': 0.6, 'classifier__gamma': 1.5, 'classifier__learning_rate': 0.1, 'classifier__max_depth': 5, 'classifier__n_estimators': 100, 'classifier__subsample': 0.8}",0.3913871106338619,0.38372438023849303,0.36436344637462426
XGBoost,No Scaler,"{'classifier__colsample_bytree': 0.6, 'classifier__gamma': 1.5, 'classifier__learning_rate': 0.1, 'classifier__max_depth': 5, 'classifier__n_estimators': 100, 'classifier__subsample': 0.9}",0.4100854772567569,0.40843982950024726,0.39136683547592677
XGBoost,No Scaler,"{'classifier__colsample_bytree': 0.6, 'classifier__gamma': 1.5, 'classifier__learning_rate': 0.1, 'classifier__max_depth': 5, 'classifier__n_estimators': 100, 'classifier__subsample': 1.0}",0.3865183088779006,0.3898664609692887,0.37259718979483875
XGBoost,No Scaler,"{'classifier__colsample_bytree': 0.6, 'classifier__gamma': 1.5, 'classifier__learning_rate': 0.1, 'classifier__max_depth': 5, 'classifier__n_estimators': 200, 'classifier__subsample': 0.6}",0.41162762842228373,0.4037549302160152,0.3877561520369406
XGBoost,No Scaler,"{'classifier__colsample_bytree': 0.6, 'classifier__gamma': 1.5, 'classifier__learning_rate': 0.1, 'classifier__max_depth': 5, 'classifier__n_estimators': 200, 'classifier__subsample': 0.8}",0.4017858996186579,0.3932771640445276,0.3771014928135624
XGBoost,No Scaler,"{'classifier__colsample_bytree': 0.6, 'classifier__gamma': 1.5, 'classifier__learning_rate': 0.1, 'classifier__max_depth': 5, 'classifier__n_estimators': 200, 'classifier__subsample': 0.9}",0.40760385166229085,0.4055144017882039,0.3894355695289225
XGBoost,No Scaler,"{'classifier__colsample_bytree': 0.6, 'classifier__gamma': 1.5, 'classifier__learning_rate': 0.1, 'classifier__max_depth': 5, 'classifier__n_estimators': 200, 'classifier__subsample': 1.0}",0.3865183088779006,0.3898664609692887,0.37259718979483875
XGBoost,No Scaler,"{'classifier__colsample_bytree': 0.6, 'classifier__gamma': 1.5, 'classifier__learning_rate': 0.1, 'classifier__max_depth': 5, 'classifier__n_estimators': 300, 'classifier__subsample': 0.6}",0.4048784847859806,0.3971306927485167,0.3759799042749739
XGBoost,No Scaler,"{'classifier__colsample_bytree': 0.6, 'classifier__gamma': 1.5, 'classifier__learning_rate': 0.1, 'classifier__max_depth': 5, 'classifier__n_estimators': 300, 'classifier__subsample': 0.8}",0.4052113857803602,0.4042911809157719,0.3827225302237921
XGBoost,No Scaler,"{'classifier__colsample_bytree': 0.6, 'classifier__gamma': 1.5, 'classifier__learning_rate': 0.1, 'classifier__max_depth': 5, 'classifier__n_estimators': 300, 'classifier__subsample': 0.9}",0.4073474414058806,0.40549136031354954,0.38930409606411576
XGBoost,No Scaler,"{'classifier__colsample_bytree': 0.6, 'classifier__gamma': 1.5, 'classifier__learning_rate': 0.1, 'classifier__max_depth': 5, 'classifier__n_estimators': 300, 'classifier__subsample': 1.0}",0.3865183088779006,0.3898664609692887,0.37259718979483875
XGBoost,No Scaler,"{'classifier__colsample_bytree': 0.6, 'classifier__gamma': 1.5, 'classifier__learning_rate': 0.3, 'classifier__max_depth': 3, 'classifier__n_estimators': 100, 'classifier__subsample': 0.6}",0.408552564501467,0.41159417931599346,0.3980416287600045
XGBoost,No Scaler,"{'classifier__colsample_bytree': 0.6, 'classifier__gamma': 1.5, 'classifier__learning_rate': 0.3, 'classifier__max_depth': 3, 'classifier__n_estimators': 100, 'classifier__subsample': 0.8}",0.4379478215378663,0.44017304837810406,0.4169095924489848
XGBoost,No Scaler,"{'classifier__colsample_bytree': 0.6, 'classifier__gamma': 1.5, 'classifier__learning_rate': 0.3, 'classifier__max_depth': 3, 'classifier__n_estimators': 100, 'classifier__subsample': 0.9}",0.39360888106501496,0.4466653682132737,0.37095463014247676
XGBoost,No Scaler,"{'classifier__colsample_bytree': 0.6, 'classifier__gamma': 1.5, 'classifier__learning_rate': 0.3, 'classifier__max_depth': 3, 'classifier__n_estimators': 100, 'classifier__subsample': 1.0}",0.3911111182823979,0.3999271051024955,0.38349460615215786
XGBoost,No Scaler,"{'classifier__colsample_bytree': 0.6, 'classifier__gamma': 1.5, 'classifier__learning_rate': 0.3, 'classifier__max_depth': 3, 'classifier__n_estimators': 200, 'classifier__subsample': 0.6}",0.4193236400842303,0.424905728695645,0.40671711763927804
XGBoost,No Scaler,"{'classifier__colsample_bytree': 0.6, 'classifier__gamma': 1.5, 'classifier__learning_rate': 0.3, 'classifier__max_depth': 3, 'classifier__n_estimators': 200, 'classifier__subsample': 0.8}",0.44682588626572184,0.45938072385223194,0.4276021419831584
XGBoost,No Scaler,"{'classifier__colsample_bytree': 0.6, 'classifier__gamma': 1.5, 'classifier__learning_rate': 0.3, 'classifier__max_depth': 3, 'classifier__n_estimators': 200, 'classifier__subsample': 0.9}",0.4042700665378883,0.4178396533237154,0.38102559341395276
XGBoost,No Scaler,"{'classifier__colsample_bytree': 0.6, 'classifier__gamma': 1.5, 'classifier__learning_rate': 0.3, 'classifier__max_depth': 3, 'classifier__n_estimators': 200, 'classifier__subsample': 1.0}",0.3911111182823979,0.3999271051024955,0.38349460615215786
XGBoost,No Scaler,"{'classifier__colsample_bytree': 0.6, 'classifier__gamma': 1.5, 'classifier__learning_rate': 0.3, 'classifier__max_depth': 3, 'classifier__n_estimators': 300, 'classifier__subsample': 0.6}",0.4230686617545145,0.42678532700874483,0.4108513274571036
XGBoost,No Scaler,"{'classifier__colsample_bytree': 0.6, 'classifier__gamma': 1.5, 'classifier__learning_rate': 0.3, 'classifier__max_depth': 3, 'classifier__n_estimators': 300, 'classifier__subsample': 0.8}",0.4447566455194383,0.450272724603,0.4205550625472297
XGBoost,No Scaler,"{'classifier__colsample_bytree': 0.6, 'classifier__gamma': 1.5, 'classifier__learning_rate': 0.3, 'classifier__max_depth': 3, 'classifier__n_estimators': 300, 'classifier__subsample': 0.9}",0.4047798939348752,0.42560235206278,0.3832690000226834
